OrderDetailsID,OrderID,ProductID,Discount,Quantity
OD000453,CA-2017-147277,OFF-ST-10000142,0.2,2
OD000454,CA-2016-100153,TEC-AC-10001772,0.0,4
OD000455,US-2014-110674,FUR-CH-10000225,0.2,2
OD000456,US-2016-157945,FUR-CH-10002331,0.3,3
OD000457,US-2016-157945,OFF-EN-10001415,0.2,2
OD000458,CA-2015-109638,OFF-AP-10002472,0.0,4
OD000459,CA-2015-109638,TEC-AC-10004571,0.0,9
OD000460,CA-2015-109638,OFF-BI-10001098,0.2,3
OD000461,CA-2016-109869,FUR-FU-10000023,0.2,5
OD000462,CA-2016-109869,FUR-TA-10001889,0.5,6
OD000463,CA-2016-109869,OFF-BI-10000315,0.7,5
OD000464,CA-2016-109869,OFF-SU-10003505,0.2,2
OD000465,CA-2016-109869,OFF-AP-10002578,0.2,2
OD000466,US-2015-101399,FUR-FU-10002918,0.6,7
OD000467,CA-2017-154907,FUR-BO-10002824,0.32,2
OD000468,US-2016-100419,OFF-BI-10002194,0.8,3
OD000469,CA-2015-154144,OFF-PA-10004071,0.0,1
OD000470,CA-2014-144666,OFF-ST-10002743,0.0,3
OD000471,CA-2014-144666,FUR-BO-10001601,0.15,2
OD000472,CA-2014-144666,TEC-PH-10002680,0.2,4
OD000473,CA-2014-144666,OFF-ST-10001321,0.0,6
OD000474,CA-2014-144666,OFF-PA-10001509,0.0,7
OD000475,CA-2014-144666,OFF-PA-10003465,0.0,5
OD000476,CA-2016-103891,TEC-PH-10000149,0.2,6
OD000477,CA-2016-152632,FUR-FU-10002671,0.0,3
OD000478,CA-2016-100790,OFF-AR-10003045,0.0,5
OD000479,CA-2016-100790,OFF-ST-10000689,0.0,5
OD000480,CA-2014-134677,TEC-AC-10001445,0.0,3
OD000481,CA-2014-127691,OFF-AR-10002053,0.0,2
OD000482,CA-2014-127691,TEC-AC-10002567,0.0,2
OD000483,CA-2017-140963,OFF-LA-10003923,0.0,2
OD000484,CA-2017-140963,FUR-BO-10001337,0.15,5
OD000485,CA-2017-140963,TEC-PH-10001924,0.2,5
OD000486,CA-2014-154627,TEC-PH-10001363,0.2,6
OD000487,CA-2014-133753,TEC-PH-10000376,0.2,1
OD000488,CA-2014-133753,TEC-AC-10000303,0.2,2
OD000489,CA-2014-133753,OFF-AR-10001953,0.2,2
OD000490,CA-2014-113362,OFF-ST-10001809,0.0,5
OD000491,CA-2014-113362,OFF-EN-10003845,0.0,3
OD000492,CA-2016-169166,TEC-AC-10000991,0.0,2
OD000493,US-2016-120929,FUR-TA-10001857,0.4,3
OD000494,CA-2015-134782,OFF-EN-10001434,0.0,2
OD000495,CA-2016-126158,OFF-BI-10002498,0.2,8
OD000496,CA-2016-126158,FUR-FU-10004864,0.0,4
OD000497,CA-2016-126158,FUR-CH-10002602,0.2,2
OD000498,CA-2016-126158,FUR-FU-10000073,0.0,9
OD000499,US-2016-105578,OFF-BI-10001670,0.7,2
OD000500,US-2016-105578,OFF-BI-10001658,0.7,2
OD000501,US-2016-105578,FUR-CH-10001215,0.2,2
OD000502,US-2016-105578,OFF-BI-10000831,0.7,3
OD000503,US-2016-105578,OFF-PA-10000357,0.2,1
OD000504,CA-2017-134978,OFF-BI-10003274,0.2,5
OD000505,CA-2015-145352,OFF-AR-10001662,0.0,1
OD000506,CA-2015-145352,OFF-AR-10003856,0.0,3
OD000507,CA-2015-145352,OFF-ST-10001228,0.0,3
OD000508,CA-2015-145352,OFF-BI-10003527,0.0,5
OD000509,CA-2017-135307,FUR-FU-10001290,0.0,3
OD000510,CA-2017-135307,TEC-AC-10002399,0.0,2
OD000511,CA-2016-106341,OFF-AR-10002053,0.2,3
OD000512,CA-2017-163405,OFF-AR-10003811,0.0,3
OD000513,CA-2017-163405,OFF-AR-10001246,0.0,2
OD000514,CA-2017-127432,TEC-CO-10003236,0.0,5
OD000515,CA-2017-127432,OFF-ST-10004507,0.0,3
OD000516,CA-2017-127432,OFF-PA-10001667,0.0,2
OD000517,CA-2017-127432,OFF-ST-10004459,0.0,3
OD000518,CA-2015-157812,TEC-AC-10000171,0.2,1
OD000519,CA-2015-157812,OFF-ST-10000736,0.2,2
OD000520,CA-2015-157812,OFF-BI-10000285,0.8,9
OD000521,CA-2017-145142,FUR-TA-10001857,0.0,2
OD000522,US-2016-139486,TEC-PH-10003555,0.2,3
OD000523,US-2016-139486,TEC-AC-10003832,0.0,2
OD000524,CA-2015-158792,OFF-FA-10002815,0.0,5
OD000525,CA-2017-113558,FUR-CH-10003379,0.2,3
OD000526,CA-2017-113558,FUR-FU-10001756,0.2,3
OD000527,US-2015-138303,OFF-ST-10004963,0.2,3
OD000528,US-2015-138303,OFF-SU-10002881,0.2,1
OD000529,US-2015-138303,OFF-EN-10001335,0.2,6
OD000530,CA-2015-102848,FUR-CH-10000595,0.2,1
OD000531,US-2017-129441,FUR-FU-10000448,0.0,3
OD000532,CA-2016-168753,TEC-PH-10000984,0.0,5
OD000533,CA-2016-168753,OFF-BI-10002557,0.0,5
OD000534,CA-2016-126613,OFF-ST-10001325,0.2,2
OD000535,US-2017-122637,OFF-BI-10002429,0.8,7
OD000536,CA-2015-147851,OFF-BI-10004528,0.2,4
OD000537,CA-2015-134894,OFF-AP-10001271,0.0,3
OD000538,CA-2015-134894,FUR-CH-10002647,0.0,4
OD000539,CA-2014-140795,TEC-AC-10001432,0.0,6
OD000540,CA-2016-136924,TEC-PH-10002262,0.2,8
OD000541,US-2015-120161,OFF-ST-10001809,0.2,9
OD000542,CA-2014-103849,TEC-AC-10001465,0.2,2
OD000543,CA-2014-103849,TEC-PH-10002597,0.2,1
OD000544,CA-2014-103849,FUR-FU-10000723,0.6,4
OD000545,CA-2017-162929,OFF-BI-10000404,0.2,6
OD000546,CA-2017-162929,OFF-PA-10002986,0.0,2
OD000547,CA-2015-113173,OFF-ST-10000604,0.2,9
OD000548,CA-2015-113173,OFF-BI-10004738,0.8,3
OD000549,CA-2015-113173,OFF-SU-10001935,0.2,5
OD000550,CA-2016-136406,FUR-CH-10002024,0.2,2
OD000551,CA-2017-112774,FUR-FU-10003039,0.2,1
OD000552,CA-2017-101945,OFF-FA-10004248,0.2,3
OD000553,CA-2017-100650,OFF-ST-10001780,0.0,2
OD000554,CA-2014-155852,OFF-AR-10003560,0.2,4
OD000555,CA-2016-113243,OFF-LA-10001297,0.0,2
OD000556,CA-2016-113243,FUR-TA-10004256,0.2,4
OD000557,CA-2016-113243,OFF-PA-10003441,0.0,5
OD000558,CA-2017-118731,FUR-FU-10003347,0.0,3
OD000559,CA-2017-118731,OFF-BI-10000069,0.2,7
OD000560,CA-2014-145576,OFF-AP-10003914,0.2,5
OD000561,CA-2014-145576,FUR-FU-10004020,0.2,3
OD000562,CA-2015-130736,OFF-FA-10003467,0.0,2
OD000563,CA-2015-130736,OFF-LA-10000634,0.0,1
OD000564,CA-2017-137099,TEC-PH-10002496,0.2,3
OD000565,CA-2017-156951,OFF-PA-10004530,0.0,8
OD000566,CA-2017-156951,OFF-BI-10001107,0.2,7
OD000567,CA-2017-156951,OFF-PA-10004451,0.0,3
OD000568,CA-2017-156951,FUR-CH-10004997,0.2,3
OD000569,CA-2017-164826,OFF-LA-10001297,0.0,7
OD000570,CA-2017-164826,OFF-FA-10000585,0.0,4
OD000571,CA-2017-164826,OFF-BI-10001922,0.2,7
OD000572,CA-2017-164826,TEC-PH-10000347,0.0,3
OD000573,CA-2016-127250,OFF-AR-10003394,0.0,3
OD000574,CA-2015-149713,OFF-PA-10004530,0.0,14
OD000575,CA-2015-149713,OFF-PA-10001450,0.0,4
OD000576,CA-2015-149713,OFF-SU-10001574,0.0,2
OD000577,CA-2017-118640,OFF-ST-10002974,0.2,2
OD000578,CA-2017-118640,FUR-FU-10001475,0.6,1
OD000579,CA-2015-132906,OFF-SU-10004498,0.0,4
OD000580,CA-2017-145233,TEC-PH-10004977,0.2,3
OD000581,CA-2017-145233,TEC-PH-10000586,0.2,2
OD000582,CA-2017-145233,OFF-AP-10000358,0.2,3
OD000583,CA-2017-145233,OFF-BI-10002764,0.7,7
OD000584,CA-2017-145233,TEC-PH-10001254,0.2,4
OD000585,CA-2015-128139,FUR-CH-10003956,0.0,1
OD000586,CA-2015-128139,OFF-LA-10003930,0.0,3
OD000587,US-2016-156986,TEC-PH-10003800,0.2,2
OD000588,US-2016-156986,OFF-PA-10002005,0.2,4
OD000589,US-2016-156986,OFF-BI-10002498,0.7,3
OD000590,US-2016-156986,OFF-PA-10004101,0.2,2
OD000591,CA-2014-135405,OFF-AR-10004078,0.2,2
OD000592,CA-2014-135405,TEC-AC-10001266,0.2,3
OD000593,CA-2014-131450,OFF-AP-10004708,0.0,2
OD000594,CA-2014-131450,TEC-CO-10004115,0.2,3
OD000595,CA-2014-131450,TEC-PH-10002398,0.2,5
OD000596,CA-2014-131450,FUR-FU-10001979,0.0,8
OD000597,CA-2016-120180,OFF-SU-10004115,0.2,2
OD000598,US-2016-100720,TEC-PH-10001425,0.4,3
OD000599,US-2016-100720,TEC-PH-10003963,0.4,4
OD000600,US-2016-100720,OFF-SU-10001574,0.2,2
OD000601,CA-2014-149958,OFF-ST-10001490,0.2,1
OD000602,CA-2014-149958,FUR-FU-10001756,0.2,3
OD000603,CA-2014-149958,OFF-BI-10000773,0.7,3
OD000604,CA-2014-149958,OFF-BI-10001543,0.7,4
OD000605,CA-2014-149958,OFF-PA-10002120,0.2,3
OD000606,US-2014-105767,OFF-BI-10000848,0.7,2
OD000607,US-2014-105767,OFF-AR-10001246,0.2,9
OD000608,US-2014-105767,TEC-PH-10003092,0.4,2
OD000609,CA-2016-161816,TEC-PH-10003012,0.2,3
OD000610,CA-2016-161816,OFF-LA-10004345,0.2,4
OD000611,CA-2016-121223,OFF-PA-10001204,0.2,2
OD000612,CA-2016-121223,TEC-PH-10004667,0.4,9
OD000613,CA-2017-138611,TEC-PH-10000011,0.4,10
OD000614,CA-2017-138611,OFF-BI-10002949,0.7,2
OD000615,CA-2017-117947,FUR-FU-10003849,0.0,2
OD000616,CA-2017-117947,FUR-FU-10000010,0.0,2
OD000617,CA-2017-117947,OFF-BI-10002824,0.2,9
OD000618,CA-2017-117947,TEC-PH-10002538,0.0,1
OD000619,CA-2017-117947,FUR-FU-10000521,0.0,3
OD000620,US-2014-111171,OFF-BI-10002103,0.8,5
OD000621,CA-2015-138009,FUR-CH-10004853,0.0,2
OD000622,CA-2015-138009,OFF-AP-10000179,0.1,5
OD000623,CA-2015-138009,OFF-ST-10001272,0.0,4
OD000624,CA-2015-138009,OFF-AR-10004042,0.0,9
OD000625,CA-2017-163020,FUR-FU-10000221,0.0,7
OD000626,CA-2017-153787,OFF-AP-10001563,0.0,2
OD000627,CA-2017-133431,OFF-BI-10000605,0.2,5
OD000628,CA-2017-133431,OFF-PA-10002615,0.0,3
OD000629,US-2016-135720,OFF-ST-10001963,0.2,3
OD000630,US-2016-135720,TEC-AC-10001267,0.2,5
OD000631,US-2016-135720,TEC-PH-10002103,0.2,4
OD000632,CA-2017-144694,TEC-AC-10002857,0.2,3
OD000633,CA-2017-144694,OFF-LA-10003930,0.2,3
OD000634,CA-2015-168004,FUR-CH-10001482,0.0,3
OD000635,US-2016-123470,OFF-BI-10001989,0.7,3
OD000636,US-2016-123470,OFF-AP-10003287,0.2,3
OD000637,CA-2016-115917,FUR-FU-10000576,0.0,5
OD000638,CA-2016-115917,OFF-BI-10004728,0.2,4
OD000639,CA-2016-147067,FUR-FU-10000732,0.0,3
OD000640,CA-2017-167913,OFF-ST-10000585,0.0,2
OD000641,CA-2017-167913,OFF-LA-10002787,0.0,7
OD000642,CA-2017-106103,TEC-AC-10003832,0.0,4
OD000643,US-2017-127719,OFF-PA-10001934,0.0,1
OD000644,CA-2017-126221,OFF-AP-10002457,0.0,2
OD000645,CA-2016-103947,OFF-FA-10003112,0.2,5
OD000646,CA-2016-103947,OFF-AP-10002350,0.2,2
OD000647,CA-2016-160745,FUR-FU-10001935,0.0,4
OD000648,CA-2016-160745,TEC-PH-10003273,0.2,3
OD000649,CA-2016-160745,TEC-AC-10001142,0.0,4
OD000650,CA-2016-132661,OFF-PA-10000482,0.0,10
OD000651,CA-2017-140844,OFF-PA-10003892,0.0,2
OD000652,CA-2017-140844,TEC-AC-10001101,0.0,8
OD000653,CA-2016-137239,OFF-AP-10002439,0.2,2
OD000654,CA-2016-137239,OFF-BI-10002827,0.7,2
OD000655,CA-2016-137239,OFF-EN-10002230,0.2,2
OD000656,US-2016-156097,FUR-CH-10001215,0.3,2
OD000657,US-2016-156097,OFF-BI-10004654,0.8,2
OD000658,CA-2015-146563,OFF-ST-10001490,0.2,7
OD000659,CA-2015-146563,OFF-ST-10001511,0.2,14
OD000660,CA-2015-146563,FUR-TA-10001768,0.3,5
OD000661,CA-2015-146563,OFF-BI-10003981,0.8,3
OD000662,CA-2016-123666,OFF-ST-10001522,0.0,5
OD000663,CA-2016-143308,OFF-FA-10000621,0.0,3
OD000664,CA-2017-132682,OFF-SU-10004231,0.2,3
OD000665,CA-2017-132682,OFF-PA-10000474,0.2,3
OD000666,CA-2017-132682,TEC-PH-10004042,0.2,3
OD000667,CA-2014-156314,FUR-FU-10003096,0.2,5
OD000668,US-2017-106663,FUR-FU-10002759,0.6,3
OD000669,US-2017-106663,FUR-TA-10000688,0.5,1
OD000670,US-2017-106663,OFF-PA-10002377,0.2,8
OD000671,CA-2017-111178,OFF-AR-10001954,0.2,5
OD000672,CA-2017-130351,OFF-AP-10004532,0.0,3
OD000673,CA-2017-130351,OFF-PA-10002137,0.0,5
OD000674,CA-2017-130351,TEC-AC-10003832,0.0,3
OD000675,US-2017-119438,OFF-AP-10000804,0.8,3
OD000676,US-2017-119438,TEC-AC-10003614,0.2,3
OD000677,US-2017-119438,FUR-FU-10003553,0.6,3
OD000678,US-2017-119438,OFF-BI-10004632,0.8,3
OD000679,CA-2016-164511,OFF-BI-10003305,0.2,3
OD000680,CA-2016-164511,OFF-ST-10002583,0.0,2
OD000681,CA-2016-164511,OFF-ST-10004507,0.0,4
OD000682,US-2017-168116,TEC-MA-10004125,0.5,4
OD000683,US-2017-168116,OFF-AP-10002457,0.2,2
OD000684,CA-2014-157784,TEC-AC-10003911,0.0,3
OD000685,CA-2014-157784,OFF-LA-10001934,0.0,2
OD000686,CA-2014-157784,OFF-PA-10000304,0.0,3
OD000687,CA-2017-161480,FUR-BO-10004015,0.2,2
OD000688,US-2014-117135,FUR-FU-10004071,0.0,1
OD000689,US-2014-117135,TEC-PH-10002033,0.0,1
OD000690,US-2014-117135,OFF-ST-10002444,0.0,3
OD000691,CA-2015-131534,TEC-AC-10002253,0.0,1
OD000692,CA-2015-131534,OFF-PA-10000743,0.0,5
OD000693,CA-2015-119291,OFF-AR-10003373,0.2,8
OD000694,CA-2015-119291,OFF-LA-10002312,0.2,4
OD000695,CA-2015-119291,OFF-EN-10000927,0.2,7
OD000696,CA-2015-119291,OFF-LA-10003510,0.2,4
OD000697,CA-2015-119291,OFF-AR-10001118,0.2,1
OD000698,CA-2015-119291,OFF-BI-10001575,0.7,2
OD000699,CA-2015-119291,OFF-BI-10001982,0.7,3
OD000700,CA-2017-114552,FUR-FU-10002960,0.2,3
OD000701,CA-2016-163755,FUR-FU-10003394,0.0,3
OD000702,CA-2015-142027,FUR-TA-10002774,0.2,3
OD000703,CA-2014-138527,OFF-PA-10001800,0.2,2
OD000704,CA-2014-138527,OFF-AP-10001469,0.2,5
OD000705,CA-2014-138527,TEC-AC-10002399,0.2,1
OD000706,CA-2014-112158,TEC-AC-10003628,0.0,4
OD000707,CA-2014-112158,FUR-BO-10003272,0.2,5
OD000708,CA-2014-112158,OFF-BI-10000050,0.2,8
OD000709,CA-2014-113887,OFF-PA-10004071,0.0,1
OD000710,CA-2017-146136,OFF-EN-10001219,0.2,4
OD000711,US-2017-100048,OFF-AP-10001154,0.0,6
OD000712,US-2017-100048,TEC-PH-10003012,0.0,2
OD000713,US-2017-100048,TEC-AC-10001606,0.0,3
OD000714,CA-2014-153150,OFF-BI-10003355,0.2,5
OD000715,CA-2014-130092,FUR-FU-10000010,0.0,2
OD000716,CA-2017-108910,FUR-FU-10002253,0.2,3
OD000717,CA-2014-104472,OFF-BI-10001658,0.2,3
OD000718,CA-2014-104472,FUR-FU-10000246,0.0,6
OD000719,CA-2016-112942,OFF-PA-10004092,0.0,3
OD000720,CA-2016-142335,FUR-TA-10000198,0.0,3
OD000721,CA-2016-142335,OFF-ST-10000036,0.0,3
OD000722,CA-2014-117429,FUR-FU-10000222,0.2,5
OD000723,CA-2016-114713,OFF-SU-10004664,0.2,7
OD000724,CA-2017-144113,OFF-EN-10001141,0.2,2
OD000725,CA-2017-144113,TEC-PH-10002170,0.2,1
OD000726,US-2016-150861,OFF-PA-10001954,0.0,8
OD000727,US-2016-150861,FUR-TA-10002228,0.4,2
OD000728,US-2016-150861,OFF-ST-10004634,0.0,3
OD000729,US-2016-150861,FUR-CH-10002965,0.1,3
OD000730,US-2016-150861,OFF-LA-10001317,0.0,2
OD000731,CA-2017-131954,OFF-ST-10000736,0.0,3
OD000732,CA-2017-131954,TEC-AC-10003610,0.0,3
OD000733,CA-2017-131954,OFF-BI-10003982,0.2,6
OD000734,CA-2017-131954,OFF-BI-10003291,0.2,4
OD000735,CA-2017-131954,FUR-BO-10001619,0.0,1
OD000736,CA-2017-131954,OFF-BI-10000138,0.2,5
OD000737,CA-2014-132500,TEC-AC-10001383,0.0,2
OD000738,CA-2014-112326,OFF-LA-10003223,0.2,3
OD000739,CA-2014-112326,OFF-ST-10002743,0.2,3
OD000740,CA-2014-112326,OFF-BI-10004094,0.8,2
OD000741,US-2016-146710,OFF-SU-10004498,0.2,5
OD000742,US-2016-146710,OFF-PA-10002615,0.2,1
OD000743,US-2016-146710,OFF-PA-10004971,0.2,1
OD000744,US-2016-146710,OFF-SU-10004261,0.2,4
OD000745,CA-2014-124429,FUR-TA-10002607,0.2,10
OD000746,CA-2014-124429,OFF-ST-10001809,0.0,4
OD000747,CA-2016-150889,TEC-PH-10000004,0.2,1
OD000748,CA-2017-126074,OFF-BI-10003638,0.0,3
OD000749,CA-2017-126074,FUR-FU-10003577,0.0,11
OD000750,CA-2017-126074,OFF-AR-10003478,0.0,7
OD000751,CA-2017-126074,OFF-BI-10000546,0.0,1
OD000752,CA-2016-110499,TEC-CO-10002095,0.2,3
OD000753,CA-2015-135272,FUR-FU-10002759,0.0,4
OD000754,CA-2016-140928,FUR-TA-10001095,0.45,4
OD000755,CA-2014-106803,OFF-ST-10002444,0.0,2
OD000756,CA-2014-106803,TEC-AC-10001267,0.0,4
OD000757,CA-2017-117240,OFF-BI-10000848,0.2,3
OD000758,CA-2017-133333,OFF-PA-10002377,0.0,4
OD000759,CA-2015-112319,OFF-PA-10003441,0.0,9
OD000760,CA-2017-126046,OFF-LA-10004484,0.0,3
OD000761,CA-2015-114923,TEC-PH-10003931,0.4,3
OD000762,CA-2014-162775,OFF-EN-10001990,0.0,2
OD000763,CA-2014-162775,OFF-EN-10001532,0.0,3
OD000764,CA-2014-162775,TEC-AC-10003174,0.0,6
OD000765,CA-2014-162775,OFF-BI-10004187,0.0,3
OD000766,CA-2014-162775,OFF-ST-10000025,0.0,6
OD000767,CA-2014-106810,FUR-FU-10004306,0.2,2
OD000768,CA-2016-157245,FUR-CH-10003746,0.0,2
OD000769,CA-2017-104220,OFF-BI-10001036,0.0,2
OD000770,CA-2017-104220,TEC-PH-10004614,0.0,3
OD000771,CA-2017-104220,OFF-BI-10000301,0.0,5
OD000772,CA-2017-104220,OFF-BI-10003910,0.0,1
OD000773,CA-2017-104220,OFF-AR-10004648,0.0,2
OD000774,CA-2017-104220,FUR-FU-10002597,0.0,7
OD000775,CA-2014-165974,OFF-AR-10003405,0.2,7
OD000776,CA-2015-144267,FUR-CH-10002335,0.2,3
OD000777,CA-2015-144267,OFF-PA-10000157,0.0,3
OD000778,CA-2015-144267,OFF-PA-10001947,0.0,4
OD000779,CA-2015-144267,OFF-PA-10003657,0.0,1
OD000780,US-2015-157014,OFF-BI-10001098,0.7,5
OD000781,US-2015-157014,TEC-AC-10002167,0.2,2
OD000782,US-2015-157014,FUR-BO-10004409,0.5,1
OD000783,US-2015-157014,TEC-AC-10000057,0.2,2
OD000784,CA-2015-154921,OFF-EN-10000056,0.0,3
OD000785,CA-2017-129567,OFF-BI-10000014,0.2,2
OD000786,CA-2015-154620,FUR-CH-10004675,0.2,2
OD000787,CA-2015-115938,OFF-BI-10001543,0.0,4
OD000788,CA-2015-115938,OFF-ST-10001321,0.0,1
OD000789,CA-2015-115938,OFF-BI-10001132,0.0,8
OD000790,CA-2015-115938,FUR-CH-10003199,0.0,3
OD000791,CA-2016-105256,TEC-PH-10001530,0.2,5
OD000792,CA-2014-156433,OFF-LA-10001569,0.0,2
OD000793,CA-2014-156433,OFF-PA-10003724,0.0,4
OD000794,CA-2017-151428,OFF-BI-10000546,0.0,7
OD000795,CA-2015-124653,OFF-PA-10000176,0.0,7
OD000796,CA-2015-124653,OFF-PA-10002365,0.0,2
OD000797,CA-2015-124653,OFF-LA-10002271,0.0,7
OD000798,CA-2015-101910,FUR-CH-10002647,0.2,5
OD000799,CA-2017-105809,FUR-FU-10004090,0.0,1
OD000800,CA-2017-105809,TEC-PH-10001580,0.2,2
OD000801,CA-2016-136133,OFF-AP-10000576,0.0,9
OD000802,CA-2016-115504,OFF-PA-10003953,0.0,2
OD000803,CA-2017-135783,FUR-FU-10000794,0.0,2
OD000804,CA-2014-134313,OFF-AR-10001897,0.2,3
OD000805,CA-2014-134313,TEC-PH-10001795,0.2,4
OD000806,CA-2015-140921,FUR-FU-10003347,0.0,2
OD000807,CA-2015-140921,TEC-AC-10004901,0.0,3
OD000808,CA-2014-151995,OFF-AR-10003190,0.0,4
OD000809,CA-2014-151995,FUR-TA-10002903,0.0,5
OD000810,CA-2014-151995,OFF-AP-10000240,0.0,4
OD000811,CA-2014-151995,TEC-AC-10001101,0.0,2
OD000812,CA-2017-143686,FUR-FU-10000794,0.0,2
OD000813,CA-2017-143686,TEC-AC-10001838,0.0,7
OD000814,CA-2015-106565,OFF-PA-10000061,0.0,8
OD000815,CA-2016-149370,OFF-PA-10003651,0.2,1
OD000816,CA-2014-140858,OFF-PA-10000304,0.2,8
OD000817,CA-2014-140858,OFF-BI-10003094,0.7,3
OD000818,CA-2014-140858,FUR-CH-10001394,0.3,5
OD000819,CA-2014-140858,OFF-BI-10004230,0.7,3
OD000820,CA-2014-140858,OFF-PA-10003395,0.2,4
OD000821,CA-2017-101434,TEC-AC-10002402,0.0,3
OD000822,CA-2017-101434,OFF-LA-10003223,0.0,2
OD000823,US-2014-102071,TEC-AC-10003441,0.0,4
OD000824,US-2014-102071,TEC-AC-10000109,0.0,3
OD000825,CA-2017-126956,OFF-FA-10002280,0.0,7
OD000826,CA-2017-126956,OFF-SU-10000381,0.0,4
OD000827,CA-2017-126956,OFF-EN-10004459,0.0,2
OD000828,CA-2017-129462,FUR-CH-10000665,0.0,2
OD000829,CA-2017-129462,OFF-AP-10003884,0.0,3
OD000830,CA-2017-129462,TEC-PH-10001557,0.0,2
OD000831,CA-2017-129462,TEC-PH-10002085,0.0,1
OD000832,CA-2016-165316,OFF-AR-10002956,0.2,2
OD000833,CA-2016-165316,OFF-AP-10003266,0.2,2
OD000834,CA-2016-165316,TEC-MA-10004002,0.5,1
OD000835,US-2014-115987,OFF-BI-10001071,0.8,4
OD000836,US-2017-156083,OFF-PA-10001560,0.2,2
OD000837,US-2016-137547,TEC-PH-10002365,0.2,3
OD000838,CA-2015-100454,OFF-AR-10004648,0.0,3
OD000839,CA-2015-100454,OFF-AR-10002578,0.0,4
OD000840,CA-2015-100454,FUR-BO-10001519,0.2,4
OD000841,CA-2016-161669,OFF-BI-10001294,0.2,4
OD000842,CA-2016-161669,OFF-BI-10001636,0.2,4
OD000843,CA-2016-161669,OFF-SU-10002503,0.0,2
OD000844,CA-2016-161669,OFF-LA-10004093,0.0,2
OD000845,CA-2015-114300,TEC-PH-10001552,0.0,7
OD000846,CA-2015-114300,FUR-CH-10001891,0.0,3
OD000847,CA-2017-107503,FUR-FU-10003878,0.2,4
OD000848,CA-2014-107755,TEC-AC-10000710,0.0,7
OD000849,CA-2016-152534,OFF-AR-10002335,0.0,2
OD000850,CA-2016-152534,OFF-PA-10001870,0.0,6
OD000851,CA-2016-113747,OFF-AR-10003373,0.0,6
OD000852,CA-2016-123274,FUR-FU-10004090,0.0,2
OD000853,CA-2016-123274,OFF-ST-10000736,0.0,3
OD000854,CA-2014-125612,OFF-PA-10001019,0.0,2
OD000855,CA-2014-125612,OFF-SU-10002537,0.0,10
OD000856,CA-2014-125612,OFF-ST-10003221,0.0,2
OD000857,CA-2017-161984,OFF-PA-10004569,0.0,1
OD000858,CA-2017-161984,OFF-FA-10000624,0.0,2
OD000859,CA-2014-133851,OFF-SU-10001225,0.0,2
OD000860,CA-2014-133851,OFF-AR-10003752,0.0,2
OD000861,CA-2016-134474,TEC-AC-10001714,0.2,6
OD000862,CA-2016-134474,OFF-AR-10003958,0.2,2
OD000863,CA-2016-134474,TEC-PH-10002923,0.2,2
OD000864,CA-2014-149020,OFF-LA-10004272,0.0,1
OD000865,CA-2014-149020,FUR-FU-10000965,0.0,1
OD000866,CA-2016-134362,OFF-LA-10004853,0.2,4
OD000867,CA-2014-136742,OFF-BI-10003719,0.7,6
OD000868,CA-2016-158099,OFF-BI-10000545,0.7,5
OD000869,CA-2016-158099,TEC-PH-10002496,0.4,3
OD000870,CA-2015-131128,OFF-PA-10003591,0.0,3
OD000871,CA-2014-148488,OFF-PA-10004470,0.0,2
OD000872,CA-2014-148488,OFF-BI-10000315,0.2,7
OD000873,CA-2017-114636,OFF-PA-10001790,0.2,5
OD000874,CA-2016-116736,FUR-FU-10004017,0.0,3
OD000875,CA-2016-116736,TEC-AC-10003628,0.0,1
OD000876,CA-2016-116736,TEC-AC-10002049,0.0,3
OD000877,US-2014-158638,OFF-BI-10003712,0.7,4
OD000878,CA-2017-111689,OFF-BI-10003984,0.2,3
OD000879,CA-2017-111689,FUR-CH-10004287,0.1,5
OD000880,CA-2015-129098,OFF-ST-10001321,0.0,2
OD000881,US-2017-123463,OFF-AR-10001118,0.0,4
OD000882,CA-2016-165148,FUR-FU-10000732,0.0,5
OD000883,CA-2014-134061,FUR-FU-10001424,0.0,2
OD000884,CA-2015-143602,OFF-BI-10002071,0.2,3
OD000885,CA-2017-115364,OFF-ST-10002486,0.0,12
OD000886,CA-2017-150707,OFF-BI-10001078,0.0,7
OD000887,CA-2014-104976,OFF-PA-10003845,0.0,6
OD000888,CA-2017-132934,TEC-AC-10000927,0.0,5
OD000889,CA-2017-132934,OFF-BI-10001098,0.2,3
OD000890,CA-2017-133256,OFF-PA-10001622,0.0,1
OD000891,CA-2017-133256,OFF-AR-10003158,0.0,4
OD000892,CA-2017-133256,TEC-PH-10002660,0.0,8
OD000893,CA-2016-105494,OFF-ST-10002205,0.0,7
OD000894,CA-2016-105494,OFF-BI-10003364,0.2,3
OD000895,CA-2016-140634,OFF-EN-10001099,0.2,2
OD000896,CA-2014-144407,OFF-LA-10003923,0.0,7
OD000897,CA-2017-160983,OFF-PA-10002250,0.0,8
OD000898,US-2016-114622,OFF-BI-10004716,0.7,2
OD000899,CA-2017-150959,OFF-LA-10001045,0.2,5
OD000900,CA-2017-150959,OFF-BI-10001510,0.8,4
OD000901,CA-2017-132353,TEC-PH-10004536,0.2,3
OD000902,CA-2016-130477,OFF-PA-10002947,0.0,3
OD000903,CA-2016-130477,OFF-ST-10002583,0.0,2
OD000904,CA-2016-130477,OFF-PA-10000019,0.0,2
OD000905,CA-2017-143259,FUR-BO-10003441,0.2,4
