OrderID,OrderDate,ShipDate,ShipMode,AddressID,CustomerID
US-2015-157014,2015-10-03,2015-10-06,Second Class,A000363,BM-11785
CA-2015-154921,2015-05-23,2015-05-28,Standard Class,A000364,EA-14035
CA-2017-129567,2017-03-17,2017-03-21,Second Class,A000365,CL-12565
CA-2015-154620,2015-12-12,2015-12-16,Standard Class,A000366,LT-17110
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,A000367,SA-20830
CA-2016-105256,2016-05-20,2016-05-20,Same Day,A000368,JK-15730
CA-2014-156433,2014-09-20,2014-09-26,Standard Class,A000369,ES-14020
CA-2017-151428,2017-09-21,2017-09-26,Standard Class,A000370,RH-19495
CA-2015-124653,2015-12-24,2015-12-26,First Class,A000371,DB-13120
CA-2015-101910,2015-11-27,2015-12-03,Standard Class,A000372,CD-11920
CA-2017-105809,2017-02-20,2017-02-23,First Class,A000373,HW-14935
CA-2016-136133,2016-08-18,2016-08-23,Second Class,A000374,HW-14935
CA-2016-115504,2016-03-12,2016-03-17,Standard Class,A000375,MC-18130
CA-2017-135783,2017-04-22,2017-04-24,First Class,A000376,GM-14440
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,A000377,RA-19915
CA-2015-140921,2015-02-03,2015-02-05,First Class,A000378,AA-10375
CA-2014-151995,2014-10-13,2014-10-15,First Class,A000379,ZC-21910
CA-2017-143686,2017-05-14,2017-05-14,Same Day,A000380,PJ-19015
CA-2015-106565,2015-03-20,2015-03-23,First Class,A000381,BW-11110
CA-2016-149370,2016-09-15,2016-09-19,Standard Class,A000382,DB-13210
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,A000383,CA-12775
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,A000384,TR-21325
US-2014-102071,2014-05-09,2014-05-15,Standard Class,A000385,PG-18820
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,A000386,GT-14710
CA-2017-129462,2017-06-16,2017-06-21,Second Class,A000387,JE-15745
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,A000388,JB-15400
US-2014-115987,2014-09-08,2014-09-13,Second Class,A000389,LH-17020
US-2017-156083,2017-11-04,2017-11-11,Standard Class,A000390,JL-15175
US-2016-137547,2016-03-07,2016-03-12,Standard Class,A000391,EB-13705
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,A000392,BM-11650
CA-2016-161669,2016-11-07,2016-11-09,First Class,A000393,EM-14095
CA-2015-114300,2015-10-13,2015-10-17,Standard Class,A000394,AF-10885
CA-2017-107503,2017-01-01,2017-01-06,Standard Class,A000395,GA-14725
CA-2014-107755,2014-02-07,2014-02-12,Standard Class,A000396,CK-12760
CA-2016-152534,2016-06-20,2016-06-25,Second Class,A000397,DP-13105
CA-2016-113747,2016-05-28,2016-06-04,Standard Class,A000398,VD-21670
CA-2016-123274,2016-02-19,2016-02-24,Standard Class,A000399,GT-14710
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,A000400,BK-11260
CA-2017-161984,2017-04-10,2017-04-15,Standard Class,A000401,SJ-20125
CA-2014-133851,2014-06-09,2014-06-16,Standard Class,A000402,CM-12445
CA-2016-134474,2016-01-05,2016-01-07,Second Class,A000403,AJ-10795
CA-2014-149020,2014-01-10,2014-01-15,Standard Class,A000404,AJ-10780
CA-2016-134362,2016-09-29,2016-10-02,First Class,A000405,LS-16945
CA-2014-136742,2014-04-06,2014-04-10,Standard Class,A000406,GP-14740
CA-2016-158099,2016-09-03,2016-09-05,First Class,A000407,PK-18910
CA-2015-131128,2015-10-19,2015-10-20,First Class,A000408,TB-21520
CA-2014-148488,2014-12-10,2014-12-15,Standard Class,A000409,SM-20005
CA-2017-114636,2017-08-25,2017-08-29,Standard Class,A000410,GA-14725
CA-2016-116736,2016-01-17,2016-01-21,Standard Class,A000411,CC-12430
US-2014-158638,2014-09-17,2014-09-21,Standard Class,A000412,AG-10765
CA-2017-111689,2017-11-30,2017-12-02,Second Class,A000413,HP-14815
CA-2015-129098,2015-10-09,2015-10-13,Standard Class,A000414,DK-13090
US-2017-123463,2017-12-23,2017-12-23,Same Day,A000415,GZ-14470
CA-2016-165148,2016-10-22,2016-10-24,First Class,A000416,PM-19135
CA-2014-134061,2014-04-29,2014-05-04,Standard Class,A000417,LL-16840
CA-2015-143602,2015-04-25,2015-04-28,Second Class,A000418,JS-15595
CA-2017-115364,2017-06-26,2017-07-02,Standard Class,A000419,OT-18730
CA-2017-150707,2017-10-14,2017-10-19,Standard Class,A000420,EL-13735
CA-2014-104976,2014-12-09,2014-12-16,Standard Class,A000421,CK-12760
CA-2017-132934,2017-06-20,2017-06-26,Standard Class,A000422,JE-15475
CA-2017-133256,2017-06-26,2017-06-27,First Class,A000423,TH-21550
CA-2016-105494,2016-11-10,2016-11-12,First Class,A000424,PC-18745
CA-2016-140634,2016-10-03,2016-10-06,Second Class,A000425,HL-15040
CA-2014-144407,2014-09-09,2014-09-15,Standard Class,A000426,MS-17365
CA-2017-160983,2017-10-29,2017-10-31,Second Class,A000427,GB-14530
US-2016-114622,2016-04-10,2016-04-12,First Class,A000428,JR-16210
CA-2017-150959,2017-11-11,2017-11-13,First Class,A000429,TD-20995
CA-2017-132353,2017-09-15,2017-09-17,First Class,A000430,DB-13060
CA-2016-130477,2016-04-08,2016-04-12,Standard Class,A000431,LC-17140
CA-2017-143259,2017-12-30,2018-01-03,Standard Class,A000432,PO-18865
CA-2017-137596,2017-09-02,2017-09-07,Standard Class,A000433,BE-11335
CA-2015-133627,2015-05-31,2015-06-07,Standard Class,A000434,SC-20050
CA-2017-102519,2017-11-27,2017-11-29,First Class,A000435,BM-11650
US-2014-141215,2014-06-15,2014-06-21,Standard Class,A000436,KL-16555
CA-2016-165218,2016-03-05,2016-03-11,Standard Class,A000437,RW-19630
CA-2014-138296,2014-12-05,2014-12-12,Standard Class,A000438,RC-19825
CA-2015-111164,2015-04-11,2015-04-15,Standard Class,A000439,SE-20110
CA-2016-149797,2016-09-15,2016-09-20,Standard Class,A000440,AH-10075
CA-2014-132962,2014-09-13,2014-09-16,First Class,A000441,JM-15535
CA-2015-115091,2015-10-05,2015-10-09,Standard Class,A000442,JJ-15760
CA-2017-144932,2017-04-14,2017-04-17,First Class,A000443,AB-10165
CA-2017-114216,2017-09-02,2017-09-06,Standard Class,A000444,RK-19300
CA-2016-140081,2016-06-20,2016-06-24,Standard Class,A000445,CG-12040
US-2017-111745,2017-11-05,2017-11-06,First Class,A000446,RA-19885
CA-2015-148250,2015-12-13,2015-12-17,Standard Class,A000447,RP-19270
CA-2016-105760,2016-06-19,2016-06-20,First Class,A000448,KC-16255
CA-2016-142958,2016-12-13,2016-12-20,Standard Class,A000449,RW-19630
CA-2015-120880,2015-05-29,2015-06-03,Standard Class,A000450,JL-15850
US-2015-140200,2015-07-26,2015-07-28,First Class,A000451,CA-12775
US-2017-110576,2017-11-28,2017-12-02,Standard Class,A000452,RB-19795
CA-2017-131156,2017-04-03,2017-04-07,Standard Class,A000453,KH-16360
CA-2017-136539,2017-12-28,2018-01-01,Standard Class,A000454,GH-14665
CA-2017-119305,2017-11-30,2017-12-04,Standard Class,A000455,SW-20275
CA-2017-102414,2017-05-15,2017-05-18,Second Class,A000456,JA-15970
CA-2015-112571,2015-09-22,2015-09-22,Same Day,A000457,DL-12925
CA-2017-152142,2017-11-14,2017-11-19,Standard Class,A000458,LW-16990
CA-2015-160059,2015-11-27,2015-12-01,Standard Class,A000459,TB-21190
CA-2016-120859,2016-09-01,2016-09-04,First Class,A000460,CV-12805
CA-2014-127488,2014-09-22,2014-09-24,Second Class,A000461,MS-17365
CA-2017-135279,2017-04-09,2017-04-11,First Class,A000462,BS-11800
CA-2014-115791,2014-01-16,2014-01-18,Second Class,A000463,DL-13315
US-2017-103247,2017-10-05,2017-10-08,Second Class,A000464,PO-19195
US-2017-100209,2017-07-09,2017-07-15,Standard Class,A000465,TD-20995
CA-2017-159366,2017-01-07,2017-01-10,First Class,A000466,BW-11110
CA-2016-145499,2016-05-30,2016-05-31,First Class,A000467,RW-19690
CA-2015-157035,2015-12-09,2015-12-12,First Class,A000468,KB-16600
CA-2016-144939,2016-10-03,2016-10-08,Standard Class,A000469,EB-13870
CA-2014-163419,2014-11-11,2014-11-14,Second Class,A000470,TZ-21580
CA-2017-100314,2017-09-29,2017-10-05,Standard Class,A000471,AS-10630
CA-2015-146829,2015-03-10,2015-03-10,Same Day,A000472,TS-21340
CA-2017-167899,2017-05-21,2017-05-26,Standard Class,A000473,JG-15805
CA-2015-153549,2015-03-29,2015-03-31,Second Class,A000474,SL-20155
CA-2016-110023,2016-09-09,2016-09-11,First Class,A000475,TS-21610
CA-2016-105585,2016-08-26,2016-08-27,First Class,A000476,RF-19735
CA-2014-117639,2014-05-21,2014-05-25,Standard Class,A000477,MW-18235
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,A000478,RD-19585
CA-2016-155488,2016-11-13,2016-11-17,Standard Class,A000479,FM-14290
CA-2015-124891,2015-07-31,2015-07-31,Same Day,A000480,RH-19495
CA-2015-126445,2015-08-27,2015-08-31,Standard Class,A000481,RA-19945
CA-2015-111199,2015-11-13,2015-11-17,Standard Class,A000482,JK-15730
CA-2015-105312,2015-11-06,2015-11-09,First Class,A000483,MT-17815
US-2017-106705,2017-12-26,2018-01-01,Standard Class,A000484,PO-18850
CA-2017-135034,2017-08-01,2017-08-03,First Class,A000485,AT-10735
CA-2014-158540,2014-11-24,2014-11-26,First Class,A000486,VG-21790
CA-2017-118437,2017-06-17,2017-06-21,Second Class,A000487,PF-19165
US-2015-126214,2015-12-21,2015-12-24,Second Class,A000488,JS-15880
CA-2015-133025,2015-09-17,2015-09-19,Second Class,A000489,MO-17800
CA-2015-108665,2015-07-06,2015-07-10,Standard Class,A000490,KM-16225
CA-2015-124450,2015-04-27,2015-05-03,Standard Class,A000491,GT-14710
CA-2015-167269,2015-06-16,2015-06-20,Standard Class,A000492,PB-19150
CA-2017-106964,2017-12-17,2017-12-20,First Class,A000493,HR-14770
CA-2016-126529,2016-01-11,2016-01-13,Second Class,A000494,DE-13255
CA-2014-163552,2014-07-11,2014-07-15,Standard Class,A000495,LA-16780
CA-2016-109820,2016-11-20,2016-11-22,First Class,A000496,AG-10390
CA-2016-113061,2016-04-22,2016-04-26,Standard Class,A000497,EL-13735
CA-2015-127418,2015-06-13,2015-06-14,First Class,A000498,JJ-15445
CA-2017-121818,2017-11-20,2017-11-21,First Class,A000499,JH-15430
CA-2016-127670,2016-03-20,2016-03-24,Standard Class,A000500,RD-19660
CA-2016-102981,2016-09-06,2016-09-09,Second Class,A000501,MO-17500
CA-2017-115651,2017-07-09,2017-07-12,First Class,A000502,NS-18640
CA-2017-152702,2017-10-12,2017-10-16,Standard Class,A000503,SN-20710
CA-2016-169103,2016-03-08,2016-03-13,Standard Class,A000504,ZC-21910
CA-2014-139192,2014-05-27,2014-06-01,Second Class,A000505,LC-16885
US-2015-153500,2015-07-03,2015-07-05,First Class,A000506,DG-13300
CA-2015-110667,2015-04-04,2015-04-08,Standard Class,A000507,NF-18595
CA-2017-167150,2017-12-10,2017-12-17,Standard Class,A000508,BP-11185
CA-2016-105284,2016-11-24,2016-12-01,Standard Class,A000509,MG-17650
US-2015-125374,2015-03-23,2015-03-29,Standard Class,A000510,JD-16060
CA-2015-161263,2015-04-16,2015-04-21,Standard Class,A000511,TS-21160
CA-2016-157686,2016-10-01,2016-10-02,First Class,A000512,BD-11620
US-2017-139955,2017-09-28,2017-09-30,Second Class,A000513,CM-12160
US-2015-150161,2015-07-25,2015-07-29,Standard Class,A000514,RB-19795
CA-2015-144652,2015-11-20,2015-11-26,Standard Class,A000515,SN-20560
CA-2016-152814,2016-04-28,2016-05-02,Standard Class,A000516,EH-14005
CA-2017-106943,2017-11-14,2017-11-19,Standard Class,A000517,FO-14305
CA-2016-134348,2016-11-12,2016-11-19,Standard Class,A000518,MS-17710
CA-2016-161781,2016-09-29,2016-09-30,First Class,A000519,CC-12100
CA-2017-132521,2017-09-23,2017-09-25,Second Class,A000520,DW-13540
CA-2015-110016,2015-11-29,2015-12-04,Standard Class,A000521,BT-11395
US-2016-143819,2016-03-01,2016-03-05,Standard Class,A000522,KD-16270
CA-2016-167584,2016-08-12,2016-08-12,Same Day,A000523,LC-16870
CA-2016-166163,2016-08-15,2016-08-20,Second Class,A000524,CY-12745
CA-2017-158407,2017-06-04,2017-06-10,Standard Class,A000525,LW-16990
CA-2015-143490,2015-12-06,2015-12-13,Standard Class,A000526,NP-18325
CA-2015-165085,2015-12-27,2015-12-31,Standard Class,A000527,BT-11485
CA-2017-160423,2017-01-21,2017-01-26,Standard Class,A000528,PS-19045
CA-2014-159338,2014-06-25,2014-06-28,First Class,A000529,NS-18640
CA-2016-107216,2016-06-14,2016-06-17,First Class,A000530,PV-18985
US-2017-145863,2017-04-21,2017-04-27,Standard Class,A000531,RP-19390
CA-2016-112340,2016-10-21,2016-10-27,Standard Class,A000532,NM-18520
US-2016-110156,2016-11-19,2016-11-24,Standard Class,A000533,EH-13945
CA-2017-140585,2017-12-18,2017-12-23,Second Class,A000534,RA-19915
CA-2016-144855,2016-07-22,2016-07-24,Second Class,A000535,DL-13495
CA-2015-142755,2015-09-04,2015-09-08,Standard Class,A000536,CS-12355
US-2014-147627,2014-01-20,2014-01-26,Standard Class,A000537,HL-15040
CA-2015-105970,2015-03-02,2015-03-07,Standard Class,A000538,PA-19060
CA-2016-112102,2016-04-12,2016-04-16,Standard Class,A000539,BD-11605
US-2016-114776,2016-12-06,2016-12-07,First Class,A000540,GG-14650
US-2016-134908,2016-06-05,2016-06-09,Standard Class,A000541,JS-15940
US-2016-148803,2016-12-11,2016-12-11,Same Day,A000542,LR-16915
CA-2016-152170,2016-11-12,2016-11-15,Second Class,A000543,FH-14275
CA-2014-146969,2014-09-29,2014-10-03,Standard Class,A000544,AP-10915
CA-2015-112452,2015-04-04,2015-04-04,Same Day,A000545,NC-18340
CA-2015-113971,2015-05-08,2015-05-14,Standard Class,A000546,CB-12535
CA-2017-160395,2016-12-31,2017-01-06,Standard Class,A000547,KL-16555
CA-2014-136567,2014-12-20,2014-12-21,First Class,A000548,PS-19045
CA-2016-149314,2016-07-02,2016-07-07,Second Class,A000549,GB-14530
CA-2017-147039,2017-06-29,2017-07-04,Standard Class,A000550,AA-10315
CA-2014-126522,2014-09-01,2014-09-05,Second Class,A000551,LT-16765
CA-2014-127964,2014-03-03,2014-03-08,Standard Class,A000552,AP-10720
CA-2014-117709,2014-05-04,2014-05-08,Standard Class,A000553,PM-18940
CA-2015-125416,2015-11-02,2015-11-02,Same Day,A000554,KC-16540
CA-2017-145226,2017-12-08,2017-12-10,Second Class,A000555,DL-13315
US-2014-100279,2014-03-10,2014-03-14,Standard Class,A000556,SW-20275
CA-2014-158064,2014-04-21,2014-04-25,Standard Class,A000557,AA-10375
US-2015-104430,2015-10-22,2015-10-26,Standard Class,A000558,LT-17110
CA-2015-132080,2015-08-22,2015-08-25,First Class,A000559,DP-13105
CA-2016-161207,2016-08-29,2016-09-03,Standard Class,A000560,AB-10060
CA-2014-120243,2014-12-27,2014-12-30,Second Class,A000561,AT-10435
CA-2016-113621,2016-12-01,2016-12-05,Standard Class,A000562,JE-15745
CA-2016-168081,2016-04-24,2016-04-27,Second Class,A000563,CA-12055
CA-2014-128146,2014-06-21,2014-06-25,Standard Class,A000564,DB-13060
CA-2017-138779,2017-01-14,2017-01-15,First Class,A000565,RB-19570
CA-2014-127131,2014-11-24,2014-11-30,Standard Class,A000566,HR-14830
CA-2017-117212,2017-02-26,2017-02-28,Second Class,A000567,BT-11530
US-2015-130519,2015-09-15,2015-09-15,Same Day,A000568,NG-18355
CA-2016-130946,2016-04-08,2016-04-12,Standard Class,A000569,ZC-21910
CA-2016-114727,2016-07-18,2016-07-24,Standard Class,A000570,LS-16945
CA-2017-133235,2017-08-01,2017-08-04,First Class,A000571,LH-16750
CA-2016-137050,2016-07-14,2016-07-18,Second Class,A000572,SW-20755
US-2017-118087,2017-09-09,2017-09-13,Standard Class,A000573,SP-20620
CA-2014-110184,2014-07-12,2014-07-16,Standard Class,A000574,BF-11170
CA-2016-126004,2016-12-04,2016-12-05,First Class,A000575,BM-11140
CA-2017-100013,2017-11-06,2017-11-11,Standard Class,A000576,ZC-21910
CA-2015-132570,2015-10-31,2015-11-02,Second Class,A000577,KT-16480
CA-2016-153682,2016-05-30,2016-06-01,First Class,A000578,BG-11695
CA-2016-144344,2016-10-28,2016-10-28,Same Day,A000579,PG-18820
CA-2014-127012,2014-08-11,2014-08-15,Standard Class,A000580,GM-14680
CA-2016-128727,2016-08-29,2016-09-04,Standard Class,A000581,MO-17800
US-2016-162859,2016-02-15,2016-02-22,Standard Class,A000582,PG-18820
CA-2017-133641,2017-05-14,2017-05-21,Standard Class,A000583,EJ-14155
CA-2014-168494,2014-12-12,2014-12-14,Second Class,A000584,NP-18700
CA-2017-115602,2017-12-18,2017-12-24,Standard Class,A000585,DJ-13630
CA-2015-154956,2015-07-04,2015-07-09,Standard Class,A000586,IM-15070
CA-2017-144638,2017-03-10,2017-03-14,Standard Class,A000587,MH-18115
US-2016-168620,2016-12-24,2016-12-28,Second Class,A000588,RB-19795
CA-2017-117079,2017-10-23,2017-10-27,Standard Class,A000589,JR-15700
US-2016-144393,2016-10-28,2016-11-04,Standard Class,A000590,SM-20950
CA-2017-105053,2017-07-07,2017-07-09,Second Class,A000591,CS-12355
CA-2016-155992,2016-10-01,2016-10-02,First Class,A000592,CC-12220
CA-2017-110380,2017-09-02,2017-09-07,Standard Class,A000593,PF-19225
US-2014-167738,2014-12-24,2014-12-29,Standard Class,A000594,JC-16105
CA-2017-121412,2017-09-23,2017-09-27,Standard Class,A000595,BG-11695
CA-2017-100426,2017-06-04,2017-06-08,Standard Class,A000596,DC-12850
US-2016-103646,2016-04-21,2016-04-26,Standard Class,A000597,SP-20545
CA-2016-119186,2016-05-26,2016-05-26,Same Day,A000598,MS-17710
CA-2016-148698,2016-05-02,2016-05-07,Standard Class,A000599,BD-11770
CA-2014-163293,2014-09-08,2014-09-11,First Class,A000600,KC-16255
CA-2016-160815,2016-09-05,2016-09-06,First Class,A000601,TR-21325
CA-2017-122154,2017-04-09,2017-04-11,First Class,A000602,SA-20830
US-2015-149692,2015-12-06,2015-12-12,Standard Class,A000603,KW-16435
CA-2016-119445,2016-06-26,2016-07-03,Standard Class,A000604,GM-14500
CA-2015-124268,2015-07-04,2015-07-08,Standard Class,A000605,AD-10180
CA-2016-154711,2016-11-22,2016-11-26,Standard Class,A000606,TB-21355
CA-2016-163384,2016-11-10,2016-11-12,First Class,A000607,CC-12430
CA-2015-101707,2015-08-27,2015-09-01,Standard Class,A000608,PF-19165
CA-2015-138898,2015-05-25,2015-05-29,Standard Class,A000609,JH-16180
CA-2017-115427,2017-12-30,2018-01-03,Standard Class,A000610,EB-13975
CA-2016-134425,2016-12-08,2016-12-12,Second Class,A000611,QJ-19255
CA-2015-121391,2015-10-04,2015-10-07,First Class,A000612,AA-10315
CA-2016-137043,2016-12-23,2016-12-25,Second Class,A000613,LC-17140
CA-2015-115847,2015-09-19,2015-09-24,Second Class,A000614,TC-21535
US-2017-126179,2017-07-03,2017-07-07,Standard Class,A000615,CS-12460
CA-2016-101966,2016-07-14,2016-07-16,Second Class,A000616,BM-11785
CA-2016-141397,2016-06-20,2016-06-21,First Class,A000617,RC-19825
CA-2016-141082,2016-12-09,2016-12-13,Standard Class,A000618,FM-14380
US-2016-134488,2016-09-24,2016-10-01,Standard Class,A000619,PK-19075
CA-2016-145919,2016-12-18,2016-12-23,Standard Class,A000620,HG-14965
CA-2017-157651,2017-12-10,2017-12-14,Standard Class,A000621,HA-14920
CA-2014-160773,2014-07-01,2014-07-05,Standard Class,A000622,LW-16825
CA-2017-167703,2017-02-03,2017-02-08,Standard Class,A000623,MC-17575
CA-2017-121804,2017-03-03,2017-03-08,Standard Class,A000624,LP-17095
CA-2017-162635,2017-10-09,2017-10-10,First Class,A000625,EB-14170
CA-2014-107153,2014-09-28,2014-10-03,Standard Class,A000626,GZ-14545
US-2014-117058,2014-05-27,2014-05-30,First Class,A000627,LE-16810
CA-2015-120439,2015-06-14,2015-06-18,Standard Class,A000628,AD-10180
CA-2016-128258,2016-03-30,2016-04-01,First Class,A000629,CP-12085
CA-2017-106033,2017-10-15,2017-10-18,Second Class,A000630,FG-14260
CA-2016-142762,2016-05-23,2016-05-27,Standard Class,A000631,LD-17005
CA-2017-127705,2017-06-02,2017-06-06,Standard Class,A000632,AB-10255
CA-2014-122567,2014-02-16,2014-02-21,Standard Class,A000633,MN-17935
CA-2014-121664,2014-05-06,2014-05-10,Standard Class,A000634,HP-14815
CA-2016-122133,2016-05-16,2016-05-23,Standard Class,A000635,JR-15670
US-2017-123281,2017-04-02,2017-04-07,Standard Class,A000636,JF-15190
CA-2017-100524,2017-03-31,2017-04-02,Second Class,A000637,CM-12115
CA-2017-113481,2017-01-02,2017-01-04,First Class,A000638,AS-10045
CA-2015-131758,2015-05-28,2015-06-01,Standard Class,A000639,KB-16315
CA-2014-118339,2014-03-17,2014-03-24,Standard Class,A000640,BN-11515
CA-2014-153976,2014-10-03,2014-10-08,Second Class,A000641,BP-11290
CA-2016-162901,2016-03-28,2016-03-31,First Class,A000642,AS-10045
CA-2017-162978,2017-05-04,2017-05-09,Standard Class,A000643,LW-16990
US-2014-160444,2014-07-05,2014-07-05,Same Day,A000644,DC-12850
CA-2016-145247,2016-05-05,2016-05-07,First Class,A000645,ND-18370
CA-2017-160045,2017-04-26,2017-04-27,First Class,A000646,LB-16735
US-2014-151925,2014-09-26,2014-10-01,Second Class,A000647,KT-16465
CA-2017-125199,2017-10-19,2017-10-25,Standard Class,A000648,HM-14860
US-2017-155425,2017-11-10,2017-11-11,First Class,A000649,AB-10600
CA-2017-133249,2017-07-08,2017-07-11,First Class,A000650,SZ-20035
US-2015-103471,2015-12-24,2015-12-28,Standard Class,A000651,JR-15670
CA-2017-136672,2017-03-07,2017-03-12,Standard Class,A000652,MG-17890
US-2014-157021,2014-04-01,2014-04-06,Second Class,A000653,KM-16720
CA-2015-120362,2015-09-14,2015-09-19,Standard Class,A000654,CA-12265
CA-2014-126361,2014-08-04,2014-08-09,Second Class,A000655,VD-21670
US-2016-100566,2016-09-03,2016-09-09,Standard Class,A000656,JK-16120
US-2016-108504,2016-02-05,2016-02-05,Same Day,A000657,PP-18955
CA-2017-124828,2017-07-03,2017-07-04,First Class,A000658,YS-21880
US-2017-117247,2017-10-09,2017-10-14,Standard Class,A000659,CK-12760
CA-2016-124485,2016-11-24,2016-11-26,First Class,A000660,NC-18340
CA-2016-159212,2016-11-01,2016-11-05,Standard Class,A000661,KM-16375
US-2016-161396,2016-04-19,2016-04-25,Standard Class,A000662,GM-14455
