ShipID,ShipDate,ShipMode,CustomerID,ProductID
444,9/7/2016,Second Class,PK-19075,OFF-PA-10002222
445,9/7/2016,Second Class,PK-19075,FUR-CH-10002372
446,9/7/2016,Second Class,PK-19075,OFF-LA-10001317
447,3/25/2017,Second Class,TB-21595,FUR-FU-10000206
448,4/3/2016,Second Class,RB-19360,OFF-AR-10000588
449,4/3/2016,Second Class,RB-19360,OFF-ST-10001469
450,4/3/2016,Second Class,RB-19360,OFF-AR-10001953
451,4/3/2016,Second Class,RB-19360,OFF-AR-10003156
452,4/3/2016,Second Class,RB-19360,OFF-AR-10004974
453,4/3/2016,Second Class,RB-19360,TEC-PH-10002365
454,10/24/2017,Standard Class,EB-13705,FUR-TA-10001539
455,10/24/2017,Standard Class,EB-13705,OFF-ST-10000142
456,12/17/2016,Standard Class,KH-16630,TEC-AC-10001772
457,2/18/2014,Standard Class,SC-20095,FUR-CH-10000225
458,10/1/2016,Standard Class,NF-18385,FUR-CH-10002331
459,10/1/2016,Standard Class,NF-18385,OFF-EN-10001415
460,12/22/2015,Standard Class,JH-15985,OFF-AP-10002472
461,12/22/2015,Standard Class,JH-15985,TEC-AC-10004571
462,12/22/2015,Standard Class,JH-15985,OFF-BI-10001098
463,4/29/2016,Standard Class,TN-21040,FUR-FU-10000023
464,4/29/2016,Standard Class,TN-21040,FUR-TA-10001889
465,4/29/2016,Standard Class,TN-21040,OFF-BI-10000315
466,4/29/2016,Standard Class,TN-21040,OFF-SU-10003505
467,4/29/2016,Standard Class,TN-21040,OFF-AP-10002578
468,1/24/2015,Standard Class,JS-15940,FUR-FU-10002918
469,4/4/2017,Standard Class,DS-13180,FUR-BO-10002824
470,12/20/2016,Second Class,CC-12670,OFF-BI-10002194
471,12/24/2015,Standard Class,MH-17785,OFF-PA-10004071
472,11/11/2014,Second Class,JP-15520,OFF-ST-10002743
473,11/11/2014,Second Class,JP-15520,FUR-BO-10001601
474,11/11/2014,Second Class,JP-15520,TEC-PH-10002680
475,11/11/2014,Second Class,JP-15520,OFF-ST-10001321
476,11/11/2014,Second Class,JP-15520,OFF-PA-10001509
477,11/11/2014,Second Class,JP-15520,OFF-PA-10003465
478,7/19/2016,Standard Class,KH-16690,TEC-PH-10000149
479,11/2/2016,Standard Class,JE-15475,FUR-FU-10002671
480,7/2/2016,Standard Class,JG-15805,OFF-AR-10003045
481,7/2/2016,Standard Class,JG-15805,OFF-ST-10000689
482,10/10/2014,Standard Class,XP-21865,TEC-AC-10001445
483,7/27/2014,Standard Class,EM-14065,OFF-AR-10002053
484,7/27/2014,Standard Class,EM-14065,TEC-AC-10002567
485,6/13/2017,First Class,MT-18070,OFF-LA-10003923
486,6/13/2017,First Class,MT-18070,FUR-BO-10001337
487,6/13/2017,First Class,MT-18070,TEC-PH-10001924
488,10/31/2014,First Class,SA-20830,TEC-PH-10001363
489,6/13/2014,Second Class,CW-11905,TEC-PH-10000376
490,6/13/2014,Second Class,CW-11905,TEC-AC-10000303
491,6/13/2014,Second Class,CW-11905,OFF-AR-10001953
492,9/19/2014,Standard Class,AJ-10960,OFF-ST-10001809
493,9/19/2014,Standard Class,AJ-10960,OFF-EN-10003845
494,5/14/2016,Standard Class,SS-20590,TEC-AC-10000991
495,3/21/2016,Second Class,RO-19780,FUR-TA-10001857
496,12/31/2015,Standard Class,MD-17350,OFF-EN-10001434
497,7/31/2016,Standard Class,SC-20095,OFF-BI-10002498
498,7/31/2016,Standard Class,SC-20095,FUR-FU-10004864
499,7/31/2016,Standard Class,SC-20095,FUR-CH-10002602
500,7/31/2016,Standard Class,SC-20095,FUR-FU-10000073
501,6/4/2016,Standard Class,MY-17380,OFF-BI-10001670
502,6/4/2016,Standard Class,MY-17380,OFF-BI-10001658
503,6/4/2016,Standard Class,MY-17380,FUR-CH-10001215
504,6/4/2016,Standard Class,MY-17380,OFF-BI-10000831
505,6/4/2016,Standard Class,MY-17380,OFF-PA-10000357
506,11/15/2017,Second Class,EB-13705,OFF-BI-10003274
507,3/22/2015,Standard Class,CM-12385,OFF-AR-10001662
508,3/22/2015,Standard Class,CM-12385,OFF-AR-10003856
509,3/22/2015,Standard Class,CM-12385,OFF-ST-10001228
510,3/22/2015,Standard Class,CM-12385,OFF-BI-10003527
511,11/27/2017,First Class,LS-17245,FUR-FU-10001290
512,11/27/2017,First Class,LS-17245,TEC-AC-10002399
513,10/23/2016,First Class,LF-17185,OFF-AR-10002053
514,12/25/2017,Standard Class,BN-11515,OFF-AR-10003811
515,12/25/2017,Standard Class,BN-11515,OFF-AR-10001246
516,1/27/2017,Standard Class,AD-10180,TEC-CO-10003236
517,1/27/2017,Standard Class,AD-10180,OFF-ST-10004507
518,1/27/2017,Standard Class,AD-10180,OFF-PA-10001667
519,1/27/2017,Standard Class,AD-10180,OFF-ST-10004459
520,3/26/2015,Standard Class,DB-13210,TEC-AC-10000171
521,3/26/2015,Standard Class,DB-13210,OFF-ST-10000736
522,3/26/2015,Standard Class,DB-13210,OFF-BI-10000285
523,1/25/2017,First Class,MC-17605,FUR-TA-10001857
524,5/23/2016,First Class,LH-17155,TEC-PH-10003555
525,5/23/2016,First Class,LH-17155,TEC-AC-10003832
526,1/2/2016,Standard Class,BD-11605,OFF-FA-10002815
527,10/26/2017,Standard Class,PH-18790,FUR-CH-10003379
528,10/26/2017,Standard Class,PH-18790,FUR-FU-10001756
529,9/7/2015,Standard Class,MG-18145,OFF-ST-10004963
530,9/7/2015,Standard Class,MG-18145,OFF-SU-10002881
531,9/7/2015,Standard Class,MG-18145,OFF-EN-10001335
532,11/9/2015,Second Class,KB-16240,FUR-CH-10000595
533,9/11/2017,Standard Class,JC-15340,FUR-FU-10000448
534,6/1/2016,Second Class,RL-19615,TEC-PH-10000984
535,6/1/2016,Second Class,RL-19615,OFF-BI-10002557
536,7/16/2016,Standard Class,AA-10375,OFF-ST-10001325
537,9/8/2017,Second Class,EP-13915,OFF-BI-10002429
538,12/8/2015,Standard Class,MP-17470,OFF-BI-10004528
539,12/11/2015,Standard Class,DK-12985,OFF-AP-10001271
540,12/11/2015,Standard Class,DK-12985,FUR-CH-10002647
541,2/3/2014,First Class,BD-11500,TEC-AC-10001432
542,7/17/2016,First Class,ES-14080,TEC-PH-10002262
543,12/23/2015,Standard Class,LM-17065,OFF-ST-10001809
544,5/16/2014,Standard Class,PG-18895,TEC-AC-10001465
545,5/16/2014,Standard Class,PG-18895,TEC-PH-10002597
546,5/16/2014,Standard Class,PG-18895,FUR-FU-10000723
547,11/22/2017,First Class,AS-10135,OFF-BI-10000404
548,11/22/2017,First Class,AS-10135,OFF-PA-10002986
549,11/17/2015,Second Class,DK-13225,OFF-ST-10000604
550,11/17/2015,Second Class,DK-13225,OFF-BI-10004738
551,11/17/2015,Second Class,DK-13225,OFF-SU-10001935
552,4/17/2016,Second Class,BD-11320,FUR-CH-10002024
553,9/12/2017,First Class,RC-19960,FUR-FU-10003039
554,11/28/2017,Standard Class,GT-14710,OFF-FA-10004248
555,7/3/2017,Second Class,DK-13225,OFF-ST-10001780
556,3/7/2014,Second Class,AJ-10945,OFF-AR-10003560
557,6/15/2016,Standard Class,OT-18730,OFF-LA-10001297
558,6/15/2016,Standard Class,OT-18730,FUR-TA-10004256
559,6/15/2016,Standard Class,OT-18730,OFF-PA-10003441
560,11/22/2017,Second Class,LP-17080,FUR-FU-10003347
561,11/22/2017,Second Class,LP-17080,OFF-BI-10000069
562,9/18/2014,Second Class,CA-12775,OFF-AP-10003914
563,9/18/2014,Second Class,CA-12775,FUR-FU-10004020
564,12/9/2015,First Class,JF-15490,OFF-FA-10003467
565,12/9/2015,First Class,JF-15490,OFF-LA-10000634
566,12/10/2017,First Class,FP-14320,TEC-PH-10002496
567,10/8/2017,Standard Class,EB-13840,OFF-PA-10004530
568,10/8/2017,Standard Class,EB-13840,OFF-BI-10001107
569,10/8/2017,Standard Class,EB-13840,OFF-PA-10004451
570,10/8/2017,Standard Class,EB-13840,FUR-CH-10004997
571,1/4/2018,Standard Class,JF-15415,OFF-LA-10001297
572,1/4/2018,Standard Class,JF-15415,OFF-FA-10000585
573,1/4/2018,Standard Class,JF-15415,OFF-BI-10001922
574,1/4/2018,Standard Class,JF-15415,TEC-PH-10000347
575,11/7/2016,Standard Class,SF-20200,OFF-AR-10003394
576,9/22/2015,Second Class,TG-21640,OFF-PA-10004530
577,9/22/2015,Second Class,TG-21640,OFF-PA-10001450
578,9/22/2015,Second Class,TG-21640,OFF-SU-10001574
579,7/26/2017,Standard Class,CS-11950,OFF-ST-10002974
580,7/26/2017,Standard Class,CS-11950,FUR-FU-10001475
581,9/14/2015,Standard Class,CC-12145,OFF-SU-10004498
582,12/5/2017,Standard Class,DV-13465,TEC-PH-10004977
583,12/5/2017,Standard Class,DV-13465,TEC-PH-10000586
584,12/5/2017,Standard Class,DV-13465,OFF-AP-10000358
585,12/5/2017,Standard Class,DV-13465,OFF-BI-10002764
586,12/5/2017,Standard Class,DV-13465,TEC-PH-10001254
587,7/9/2015,Standard Class,BD-11725,FUR-CH-10003956
588,7/9/2015,Standard Class,BD-11725,OFF-LA-10003930
589,3/24/2016,Standard Class,ZC-21910,TEC-PH-10003800
590,3/24/2016,Standard Class,ZC-21910,OFF-PA-10002005
591,3/24/2016,Standard Class,ZC-21910,OFF-BI-10002498
592,3/24/2016,Standard Class,ZC-21910,OFF-PA-10004101
593,1/13/2014,Standard Class,MS-17830,OFF-AR-10004078
594,1/13/2014,Standard Class,MS-17830,TEC-AC-10001266
595,8/15/2014,Standard Class,LR-16915,OFF-AP-10004708
596,8/15/2014,Standard Class,LR-16915,TEC-CO-10004115
597,8/15/2014,Standard Class,LR-16915,TEC-PH-10002398
598,8/15/2014,Standard Class,LR-16915,FUR-FU-10001979
599,7/16/2016,First Class,TP-21130,OFF-SU-10004115
600,7/21/2016,Standard Class,CK-12205,TEC-PH-10001425
601,7/21/2016,Standard Class,CK-12205,TEC-PH-10003963
602,7/21/2016,Standard Class,CK-12205,OFF-SU-10001574
603,3/19/2014,Standard Class,AS-10240,OFF-ST-10001490
604,3/19/2014,Standard Class,AS-10240,FUR-FU-10001756
605,3/19/2014,Standard Class,AS-10240,OFF-BI-10000773
606,3/19/2014,Standard Class,AS-10240,OFF-BI-10001543
607,3/19/2014,Standard Class,AS-10240,OFF-PA-10002120
608,5/27/2014,Standard Class,AR-10510,OFF-BI-10000848
609,5/27/2014,Standard Class,AR-10510,OFF-AR-10001246
610,5/27/2014,Standard Class,AR-10510,TEC-PH-10003092
611,5/1/2016,First Class,NB-18655,TEC-PH-10003012
612,5/1/2016,First Class,NB-18655,OFF-LA-10004345
613,9/13/2016,Second Class,GD-14590,OFF-PA-10001204
614,9/13/2016,Second Class,GD-14590,TEC-PH-10004667
615,11/17/2017,Second Class,CK-12595,TEC-PH-10000011
616,11/17/2017,Second Class,CK-12595,OFF-BI-10002949
617,8/23/2017,Second Class,NG-18355,FUR-FU-10003849
618,8/23/2017,Second Class,NG-18355,FUR-FU-10000010
619,8/23/2017,Second Class,NG-18355,OFF-BI-10002824
620,8/23/2017,Second Class,NG-18355,TEC-PH-10002538
621,8/23/2017,Second Class,NG-18355,FUR-FU-10000521
622,12/31/2014,Standard Class,CA-12265,OFF-BI-10002103
623,12/3/2015,Standard Class,SF-20965,FUR-CH-10004853
624,12/3/2015,Standard Class,SF-20965,OFF-AP-10000179
625,12/3/2015,Standard Class,SF-20965,OFF-ST-10001272
626,12/3/2015,Standard Class,SF-20965,OFF-AR-10004042
627,9/19/2017,Standard Class,MO-17800,FUR-FU-10000221
628,5/23/2017,Standard Class,AT-10735,OFF-AP-10001563
629,12/21/2017,Standard Class,LC-17140,OFF-BI-10000605
630,12/21/2017,Standard Class,LC-17140,OFF-PA-10002615
631,12/13/2016,Second Class,FM-14380,OFF-ST-10001963
632,12/13/2016,Second Class,FM-14380,TEC-AC-10001267
633,12/13/2016,Second Class,FM-14380,TEC-PH-10002103
634,9/26/2017,Second Class,BD-11605,TEC-AC-10002857
635,9/26/2017,Second Class,BD-11605,OFF-LA-10003930
636,10/9/2015,Second Class,DJ-13420,FUR-CH-10001482
637,8/21/2016,Standard Class,ME-17725,OFF-BI-10001989
638,8/21/2016,Standard Class,ME-17725,OFF-AP-10003287
639,5/25/2016,Standard Class,RB-19465,FUR-FU-10000576
640,5/25/2016,Standard Class,RB-19465,OFF-BI-10004728
641,12/22/2016,Standard Class,JD-16150,FUR-FU-10000732
642,8/3/2017,Second Class,JL-15835,OFF-ST-10000585
643,8/3/2017,Second Class,JL-15835,OFF-LA-10002787
644,6/15/2017,Standard Class,SC-20305,TEC-AC-10003832
645,7/25/2017,Standard Class,TW-21025,OFF-PA-10001934
646,1/5/2018,Standard Class,CC-12430,OFF-AP-10002457
647,4/8/2016,Standard Class,BB-10990,OFF-FA-10003112
648,4/8/2016,Standard Class,BB-10990,OFF-AP-10002350
649,12/16/2016,Second Class,AR-10825,FUR-FU-10001935
650,12/16/2016,Second Class,AR-10825,TEC-PH-10003273
651,12/16/2016,Second Class,AR-10825,TEC-AC-10001142
652,10/29/2016,Standard Class,SR-20740,OFF-PA-10000482
653,6/23/2017,Standard Class,AR-10405,OFF-PA-10003892
654,6/23/2017,Standard Class,AR-10405,TEC-AC-10001101
655,8/28/2016,Standard Class,CR-12730,OFF-AP-10002439
656,8/28/2016,Standard Class,CR-12730,OFF-BI-10002827
657,8/28/2016,Standard Class,CR-12730,OFF-EN-10002230
658,9/19/2016,Same Day,EH-14125,FUR-CH-10001215
659,9/19/2016,Same Day,EH-14125,OFF-BI-10004654
660,8/28/2015,Standard Class,CB-12025,OFF-ST-10001490
661,8/28/2015,Standard Class,CB-12025,OFF-ST-10001511
662,8/28/2015,Standard Class,CB-12025,FUR-TA-10001768
663,8/28/2015,Standard Class,CB-12025,OFF-BI-10003981
664,3/30/2016,Standard Class,SP-20545,OFF-ST-10001522
665,11/4/2016,Same Day,RC-19825,OFF-FA-10000621
666,6/10/2017,Second Class,TH-21235,OFF-SU-10004231
667,6/10/2017,Second Class,TH-21235,OFF-PA-10000474
668,6/10/2017,Second Class,TH-21235,TEC-PH-10004042
669,12/26/2014,First Class,RP-19390,FUR-FU-10003096
670,6/13/2017,Standard Class,MO-17800,FUR-FU-10002759
671,6/13/2017,Standard Class,MO-17800,FUR-TA-10000688
672,6/13/2017,Standard Class,MO-17800,OFF-PA-10002377
673,6/22/2017,Standard Class,TD-20995,OFF-AR-10001954
674,12/8/2017,First Class,RB-19570,OFF-AP-10004532
675,12/8/2017,First Class,RB-19570,OFF-PA-10002137
676,12/8/2017,First Class,RB-19570,TEC-AC-10003832
677,3/23/2017,Standard Class,CD-11980,OFF-AP-10000804
678,3/23/2017,Standard Class,CD-11980,TEC-AC-10003614
679,3/23/2017,Standard Class,CD-11980,FUR-FU-10003553
680,3/23/2017,Standard Class,CD-11980,OFF-BI-10004632
681,11/24/2016,Standard Class,DJ-13630,OFF-BI-10003305
682,11/24/2016,Standard Class,DJ-13630,OFF-ST-10002583
683,11/24/2016,Standard Class,DJ-13630,OFF-ST-10004507
684,11/4/2017,Same Day,GT-14635,TEC-MA-10004125
685,11/4/2017,Same Day,GT-14635,OFF-AP-10002457
686,7/8/2014,First Class,MC-17845,TEC-AC-10003911
687,7/8/2014,First Class,MC-17845,OFF-LA-10001934
688,7/8/2014,First Class,MC-17845,OFF-PA-10000304
689,12/29/2017,Standard Class,RA-19285,FUR-BO-10004015
690,6/23/2014,Second Class,NP-18325,FUR-FU-10004071
691,6/23/2014,Second Class,NP-18325,TEC-PH-10002033
692,6/23/2014,Second Class,NP-18325,OFF-ST-10002444
693,4/2/2015,Standard Class,AB-10165,TEC-AC-10002253
694,4/2/2015,Standard Class,AB-10165,OFF-PA-10000743
695,5/17/2015,First Class,JO-15550,OFF-AR-10003373
696,5/17/2015,First Class,JO-15550,OFF-LA-10002312
697,5/17/2015,First Class,JO-15550,OFF-EN-10000927
698,5/17/2015,First Class,JO-15550,OFF-LA-10003510
699,5/17/2015,First Class,JO-15550,OFF-AR-10001118
700,5/17/2015,First Class,JO-15550,OFF-BI-10001575
701,5/17/2015,First Class,JO-15550,OFF-BI-10001982
702,9/8/2017,Standard Class,Dl-13600,FUR-FU-10002960
703,11/8/2016,Second Class,AS-10285,FUR-FU-10003394
704,4/14/2015,Standard Class,JK-15370,FUR-TA-10002774
705,9/17/2014,Standard Class,BN-11470,OFF-PA-10001800
706,9/17/2014,Standard Class,BN-11470,OFF-AP-10001469
707,9/17/2014,Standard Class,BN-11470,TEC-AC-10002399
708,12/4/2014,First Class,DP-13165,TEC-AC-10003628
709,12/4/2014,First Class,DP-13165,FUR-BO-10003272
710,12/4/2014,First Class,DP-13165,OFF-BI-10000050
711,4/7/2014,First Class,TH-21550,OFF-PA-10004071
712,9/7/2017,Standard Class,AP-10915,OFF-EN-10001219
713,5/24/2017,Standard Class,RS-19765,OFF-AP-10001154
714,5/24/2017,Standard Class,RS-19765,TEC-PH-10003012
715,5/24/2017,Standard Class,RS-19765,TEC-AC-10001606
716,7/6/2014,Second Class,Dl-13600,OFF-BI-10003355
717,1/14/2014,First Class,SV-20365,FUR-FU-10000010
718,9/29/2017,Standard Class,KC-16540,FUR-FU-10002253
719,6/7/2014,Standard Class,CK-12325,OFF-BI-10001658
720,6/7/2014,Standard Class,CK-12325,FUR-FU-10000246
721,2/18/2016,Standard Class,RD-19810,OFF-PA-10004092
722,12/19/2016,Standard Class,MP-17965,FUR-TA-10000198
723,12/19/2016,Standard Class,MP-17965,OFF-ST-10000036
724,10/13/2014,Standard Class,MR-17545,FUR-FU-10000222
725,7/12/2016,Standard Class,SC-20695,OFF-SU-10004664
726,9/20/2017,Standard Class,JF-15355,OFF-EN-10001141
727,9/20/2017,Standard Class,JF-15355,TEC-PH-10002170
728,12/6/2016,First Class,EG-13900,OFF-PA-10001954
729,12/6/2016,First Class,EG-13900,FUR-TA-10002228
730,12/6/2016,First Class,EG-13900,OFF-ST-10004634
731,12/6/2016,First Class,EG-13900,FUR-CH-10002965
732,12/6/2016,First Class,EG-13900,OFF-LA-10001317
733,1/25/2017,Standard Class,DS-13030,OFF-ST-10000736
734,1/25/2017,Standard Class,DS-13030,TEC-AC-10003610
735,1/25/2017,Standard Class,DS-13030,OFF-BI-10003982
736,1/25/2017,Standard Class,DS-13030,OFF-BI-10003291
737,1/25/2017,Standard Class,DS-13030,FUR-BO-10001619
738,1/25/2017,Standard Class,DS-13030,OFF-BI-10000138
739,9/12/2014,Standard Class,GZ-14470,TEC-AC-10001383
740,1/8/2014,Standard Class,PO-19195,OFF-LA-10003223
741,1/8/2014,Standard Class,PO-19195,OFF-ST-10002743
742,1/8/2014,Standard Class,PO-19195,OFF-BI-10004094
743,9/1/2016,Standard Class,SS-20875,OFF-SU-10004498
744,9/1/2016,Standard Class,SS-20875,OFF-PA-10002615
745,9/1/2016,Standard Class,SS-20875,OFF-PA-10004971
746,9/1/2016,Standard Class,SS-20875,OFF-SU-10004261
747,5/27/2014,Same Day,MH-17785,FUR-TA-10002607
748,5/27/2014,Same Day,MH-17785,OFF-ST-10001809
749,3/22/2016,Second Class,PB-19105,TEC-PH-10000004
750,10/6/2017,Standard Class,RF-19735,OFF-BI-10003638
751,10/6/2017,Standard Class,RF-19735,FUR-FU-10003577
752,10/6/2017,Standard Class,RF-19735,OFF-AR-10003478
753,10/6/2017,Standard Class,RF-19735,OFF-BI-10000546
754,4/9/2016,First Class,YC-21895,TEC-CO-10002095
755,12/12/2015,Standard Class,MS-17830,FUR-FU-10002759
756,9/22/2016,Standard Class,NB-18655,FUR-TA-10001095
757,1/2/2015,Standard Class,DC-13285,OFF-ST-10002444
758,1/2/2015,Standard Class,DC-13285,TEC-AC-10001267
759,7/28/2017,Standard Class,CP-12340,OFF-BI-10000848
760,9/22/2017,Standard Class,BF-11020,OFF-PA-10002377
761,9/5/2015,Standard Class,AR-10510,OFF-PA-10003441
762,11/7/2017,Standard Class,JC-16105,OFF-LA-10004484
763,2/13/2015,Standard Class,LH-17020,TEC-PH-10003931
764,1/15/2014,Second Class,CS-12250,OFF-EN-10001990
765,1/15/2014,Second Class,CS-12250,OFF-EN-10001532
766,1/15/2014,Second Class,CS-12250,TEC-AC-10003174
767,1/15/2014,Second Class,CS-12250,OFF-BI-10004187
768,1/15/2014,Second Class,CS-12250,OFF-ST-10000025
769,5/20/2014,Standard Class,AJ-10795,FUR-FU-10004306
770,5/24/2016,Standard Class,LE-16810,FUR-CH-10003746
771,2/5/2017,Standard Class,BV-11245,OFF-BI-10001036
772,2/5/2017,Standard Class,BV-11245,TEC-PH-10004614
773,2/5/2017,Standard Class,BV-11245,OFF-BI-10000301
774,2/5/2017,Standard Class,BV-11245,OFF-BI-10003910
775,2/5/2017,Standard Class,BV-11245,OFF-AR-10004648
776,2/5/2017,Standard Class,BV-11245,FUR-FU-10002597
777,7/6/2014,Standard Class,DL-12865,OFF-AR-10003405
778,8/23/2015,First Class,NZ-18565,FUR-CH-10002335
779,8/23/2015,First Class,NZ-18565,OFF-PA-10000157
780,8/23/2015,First Class,NZ-18565,OFF-PA-10001947
781,8/23/2015,First Class,NZ-18565,OFF-PA-10003657
782,10/6/2015,Second Class,BM-11785,OFF-BI-10001098
783,10/6/2015,Second Class,BM-11785,TEC-AC-10002167
784,10/6/2015,Second Class,BM-11785,FUR-BO-10004409
785,10/6/2015,Second Class,BM-11785,TEC-AC-10000057
786,5/28/2015,Standard Class,EA-14035,OFF-EN-10000056
787,3/21/2017,Second Class,CL-12565,OFF-BI-10000014
788,12/16/2015,Standard Class,LT-17110,FUR-CH-10004675
789,6/30/2015,Standard Class,SA-20830,OFF-BI-10001543
790,6/30/2015,Standard Class,SA-20830,OFF-ST-10001321
791,6/30/2015,Standard Class,SA-20830,OFF-BI-10001132
792,6/30/2015,Standard Class,SA-20830,FUR-CH-10003199
793,5/20/2016,Same Day,JK-15730,TEC-PH-10001530
794,9/26/2014,Standard Class,ES-14020,OFF-LA-10001569
795,9/26/2014,Standard Class,ES-14020,OFF-PA-10003724
796,9/26/2017,Standard Class,RH-19495,OFF-BI-10000546
797,12/26/2015,First Class,DB-13120,OFF-PA-10000176
798,12/26/2015,First Class,DB-13120,OFF-PA-10002365
799,12/26/2015,First Class,DB-13120,OFF-LA-10002271
800,12/3/2015,Standard Class,CD-11920,FUR-CH-10002647
801,2/23/2017,First Class,HW-14935,FUR-FU-10004090
802,2/23/2017,First Class,HW-14935,TEC-PH-10001580
803,8/23/2016,Second Class,HW-14935,OFF-AP-10000576
804,3/17/2016,Standard Class,MC-18130,OFF-PA-10003953
805,4/24/2017,First Class,GM-14440,FUR-FU-10000794
806,11/7/2014,Standard Class,RA-19915,OFF-AR-10001897
807,11/7/2014,Standard Class,RA-19915,TEC-PH-10001795
808,2/5/2015,First Class,AA-10375,FUR-FU-10003347
809,2/5/2015,First Class,AA-10375,TEC-AC-10004901
810,10/15/2014,First Class,ZC-21910,OFF-AR-10003190
811,10/15/2014,First Class,ZC-21910,FUR-TA-10002903
812,10/15/2014,First Class,ZC-21910,OFF-AP-10000240
813,10/15/2014,First Class,ZC-21910,TEC-AC-10001101
814,5/14/2017,Same Day,PJ-19015,FUR-FU-10000794
815,5/14/2017,Same Day,PJ-19015,TEC-AC-10001838
816,3/23/2015,First Class,BW-11110,OFF-PA-10000061
817,9/19/2016,Standard Class,DB-13210,OFF-PA-10003651
818,7/2/2014,Standard Class,CA-12775,OFF-PA-10000304
819,7/2/2014,Standard Class,CA-12775,OFF-BI-10003094
820,7/2/2014,Standard Class,CA-12775,FUR-CH-10001394
821,7/2/2014,Standard Class,CA-12775,OFF-BI-10004230
822,7/2/2014,Standard Class,CA-12775,OFF-PA-10003395
823,6/27/2017,Standard Class,TR-21325,TEC-AC-10002402
824,6/27/2017,Standard Class,TR-21325,OFF-LA-10003223
825,5/15/2014,Standard Class,PG-18820,TEC-AC-10003441
826,5/15/2014,Standard Class,PG-18820,TEC-AC-10000109
827,8/28/2017,Standard Class,GT-14710,OFF-FA-10002280
828,8/28/2017,Standard Class,GT-14710,OFF-SU-10000381
829,8/28/2017,Standard Class,GT-14710,OFF-EN-10004459
830,6/21/2017,Second Class,JE-15745,FUR-CH-10000665
831,6/21/2017,Second Class,JE-15745,OFF-AP-10003884
832,6/21/2017,Second Class,JE-15745,TEC-PH-10001557
833,6/21/2017,Second Class,JE-15745,TEC-PH-10002085
834,7/27/2016,Standard Class,JB-15400,OFF-AR-10002956
835,7/27/2016,Standard Class,JB-15400,OFF-AP-10003266
836,7/27/2016,Standard Class,JB-15400,TEC-MA-10004002
837,9/13/2014,Second Class,LH-17020,OFF-BI-10001071
838,11/11/2017,Standard Class,JL-15175,OFF-PA-10001560
839,3/12/2016,Standard Class,EB-13705,TEC-PH-10002365
840,11/25/2015,Standard Class,BM-11650,OFF-AR-10004648
841,11/25/2015,Standard Class,BM-11650,OFF-AR-10002578
842,11/25/2015,Standard Class,BM-11650,FUR-BO-10001519
843,11/9/2016,First Class,EM-14095,OFF-BI-10001294
844,11/9/2016,First Class,EM-14095,OFF-BI-10001636
845,11/9/2016,First Class,EM-14095,OFF-SU-10002503
846,11/9/2016,First Class,EM-14095,OFF-LA-10004093
847,10/17/2015,Standard Class,AF-10885,TEC-PH-10001552
848,10/17/2015,Standard Class,AF-10885,FUR-CH-10001891
849,1/6/2017,Standard Class,GA-14725,FUR-FU-10003878
850,2/12/2014,Standard Class,CK-12760,TEC-AC-10000710
851,6/25/2016,Second Class,DP-13105,OFF-AR-10002335
